spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,22,0,-3,IE,12/06/2024,87,FALSE,210688,I've Tried Everything But Therapy (Part 1),15/09/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.90E-05,0.104,0.242,159.92,3
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,23,0,-1,IE,12/06/2024,90,FALSE,303440,HIT ME HARD AND SOFT,17/05/2024,0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,24,1,-1,IE,12/06/2024,92,TRUE,274192,Not Like Us,04/05/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
59NraMJsLaMCVtwXTSia8i,Prada,"cassö, RAYE, D-Block Europe",25,-1,-1,IE,12/06/2024,83,TRUE,132359,Prada,11/08/2023,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79E-06,0.113,0.422,141.904,4
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,26,1,1,IE,12/06/2024,84,TRUE,218004,THE TORTURED POETS DEPARTMENT,18/04/2024,0.701,0.751,0,-8.39,1,0.0502,0.123,0,0.15,0.22,129.994,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,27,1,2,IE,12/06/2024,88,FALSE,178426,Lover,23/08/2019,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,28,-2,-2,IE,12/06/2024,90,FALSE,159245,DECIDE,16/09/2022,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",29,0,-1,IE,12/06/2024,84,FALSE,227195,Zach Bryan,25/08/2023,0.429,0.453,0,-7.746,1,0.0459,0.554,2.00E-06,0.102,0.155,77.639,4
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,30,0,-5,IE,12/06/2024,87,FALSE,228639,eternal sunshine,08/03/2024,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04E-05,0.074,0.295,115.842,4
7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,31,0,3,IE,12/06/2024,80,FALSE,204280,Dream Your Life Away,08/09/2014,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4
331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,"David Guetta, OneRepublic",32,2,1,IE,12/06/2024,84,FALSE,149667,I Don't Wanna Wait,05/04/2024,0.681,0.714,1,-4.617,0,0.0309,0.0375,0,0.232,0.554,129.976,4
6me7F0aaZjwDo6RJ5MrfBD,Evergreen,Richy Mitch & The Coal Miners,33,0,-2,IE,12/06/2024,83,FALSE,87000,RMCM,17/05/2017,0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,3
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,34,-2,-4,IE,12/06/2024,87,FALSE,261466,HIT ME HARD AND SOFT,17/05/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,35,1,0,IE,12/06/2024,82,FALSE,228013,Something in the Orange,22/04/2022,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3
5MPi9e7z46wopyad10R6qx,Close To You,Gracie Abrams,36,-1,14,IE,12/06/2024,74,FALSE,225973,Close To You,07/06/2024,0.587,0.735,6,-7.947,1,0.0746,0.0312,6.42E-05,0.0826,0.305,121.936,4
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,37,1,5,IE,12/06/2024,81,FALSE,222973,Hot Fuss,01/01/2004,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4
7leW1Dmvs9A4oDh9i5Qwpz,These Words,"Badger, Natasha Bedingfield",38,-1,-6,IE,12/06/2024,78,FALSE,136580,These Words,05/04/2024,0.595,0.989,5,-2.695,1,0.0736,0.017,0,0.321,0.223,129.989,4
2Zo1PcszsT9WQ0ANntJbID,Feather,Sabrina Carpenter,39,1,11,IE,12/06/2024,84,TRUE,185552,emails i can’t send fwd:,17/03/2023,0.791,0.694,6,-4.332,0,0.0335,0.0736,1.75E-06,0.0958,0.826,123.508,4
3U5JVgI2x4rDyHGObzJfNf,Unwritten,Natasha Bedingfield,40,2,-1,IE,12/06/2024,84,FALSE,259333,Unwritten,30/08/2004,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,41,0,4,IE,12/06/2024,87,TRUE,131872,greedy,15/09/2023,0.749,0.729,6,-3.19,0,0.0321,0.261,0,0.113,0.816,111.004,1
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,42,-3,-6,IE,12/06/2024,87,FALSE,167303,Harry's House,20/05/2022,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
7wLShogStyDeZvL0a6daN5,TEXAS HOLD 'EM,Beyoncé,43,1,3,IE,12/06/2024,77,TRUE,233456,COWBOY CARTER,29/03/2024,0.727,0.711,2,-6.549,1,0.078,0.582,0,0.158,0.375,110.012,4
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,44,-1,6,IE,12/06/2024,80,FALSE,183306,,,0.491,0.583,7,-10.964,1,0.0376,0.185,0,0.406,0.908,150.566,4
5RKQ5NdjSh2QzD4MaunT91,Don't Stop Believin' (2022 Remaster),Journey,45,1,4,IE,12/06/2024,81,FALSE,249600,Escape (2022 Remaster),17/07/1981,0.505,0.754,4,-7.435,1,0.0366,0.132,0,0.204,0.51,119.204,4
2Dct3GykKZ58hpWRFfe2Qd,Heading South,Zach Bryan,46,1,4,IE,12/06/2024,80,TRUE,171692,Heading South,30/09/2019,0.68,0.246,4,-14.112,1,0.058,0.783,0,0.106,0.388,110.23,4
0LMwmV37RCmBO2so0szAFs,Whatever,"Kygo, Ava Max",47,2,-7,IE,12/06/2024,83,FALSE,178273,Whatever,19/01/2024,0.58,0.777,3,-5.69,1,0.0655,0.104,0,0.342,0.589,108.005,4
3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,The Script,48,2,-5,IE,12/06/2024,75,FALSE,241373,The Script,14/07/2008,0.605,0.629,10,-5.051,1,0.0279,0.437,0,0.097,0.308,99.894,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,49,-1,-11,IE,12/06/2024,84,FALSE,208211,Strange Trails,06/04/2015,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
4sNG6zQBmtq7M8aeeKJRMQ,Brazil,Declan McKenna,50,-5,-13,IE,12/06/2024,78,FALSE,252306,What Do You Think About the Car?,21/07/2017,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27E-05,0.0898,0.665,121.079,4
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,1,0,49,IE,11/06/2024,81,TRUE,186365,Please Please Please,06/06/2024,0.669,0.586,9,-6.073,1,0.054,0.274,0,0.104,0.579,107.071,4
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,2,0,-1,IE,11/06/2024,95,TRUE,175459,Espresso,12/04/2024,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54E-05,0.185,0.69,103.969,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,3,0,0,IE,11/06/2024,92,FALSE,210373,HIT ME HARD AND SOFT,17/05/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,4,1,2,IE,11/06/2024,75,TRUE,171291,"Where I've Been, Isn't Where I'm Going",31/05/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,Hozier,5,-1,-3,IE,11/06/2024,86,FALSE,251424,Unreal Unearth: Unheard,22/03/2024,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
2HYFX63wP3otVIvopRS99Z,Houdini,Eminem,6,0,-1,IE,11/06/2024,89,TRUE,227239,Houdini,31/05/2024,0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88E-06,0.0582,0.889,127.003,4
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",7,0,-3,IE,11/06/2024,92,TRUE,178205,I Had Some Help,10/05/2024,0.638,0.855,7,-4.86,1,0.0264,0.00757,0,0.245,0.731,127.986,4
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,8,0,-1,IE,11/06/2024,87,FALSE,172533,Stargazing,10/05/2024,0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
629DixmZGHc7ILtEntuiWE,LUNCH,Billie Eilish,9,0,-1,IE,11/06/2024,92,FALSE,179586,HIT ME HARD AND SOFT,17/05/2024,0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,10,9,40,IE,11/06/2024,76,FALSE,155151,MILLION DOLLAR BABY,26/04/2024,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,11,-1,0,IE,11/06/2024,87,TRUE,171782,What Happens Now?,16/02/2024,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37E-06,0.108,0.739,114.935,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,12,-1,-3,IE,11/06/2024,87,FALSE,180304,Fireworks & Rollerblades,05/04/2024,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,13,0,0,IE,11/06/2024,84,FALSE,194920,Pink Skies,24/05/2024,0.525,0.488,0,-6.909,1,0.038,0.191,5.14E-05,0.135,0.253,84.999,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,14,-2,-2,IE,11/06/2024,87,FALSE,182346,Stick Season,14/10/2022,0.664,0.5,9,-6.935,1,0.0651,0.799,0,0.0966,0.801,117.896,4
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,15,-1,-1,IE,11/06/2024,88,FALSE,148317,Belong Together,16/02/2024,0.646,0.668,2,-5.203,1,0.0282,0.491,0,0.212,0.64,90.969,4
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",16,-1,-6,IE,11/06/2024,86,TRUE,140733,BAND4BAND (feat. Lil Baby),23/05/2024,0.882,0.764,11,-5.241,1,0.204,0.359,0,0.119,0.886,140.113,4
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Michael Marcagi,17,0,0,IE,11/06/2024,85,FALSE,159636,Scared To Start,12/01/2024,0.527,0.551,7,-11.258,1,0.0345,0.384,2.75E-06,0.403,0.443,148.035,4
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,18,-2,-2,IE,11/06/2024,93,FALSE,142514,i like the way you kiss me,19/03/2024,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",19,-1,-1,IE,11/06/2024,89,FALSE,228965,THE TORTURED POETS DEPARTMENT,18/04/2024,0.504,0.386,11,-10.976,1,0.0308,0.502,1.53E-05,0.0961,0.281,192.004,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,20,0,1,IE,11/06/2024,87,FALSE,218423,"Good Luck, Babe!",05/04/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,21,1,-1,IE,11/06/2024,85,FALSE,161831,Fireworks & Rollerblades,05/04/2024,0.432,0.583,8,-4.682,1,0.0687,0.174,0,0.0933,0.544,181.489,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,22,-1,-3,IE,11/06/2024,87,FALSE,210688,I've Tried Everything But Therapy (Part 1),15/09/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.90E-05,0.104,0.242,159.92,3
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,23,0,-1,IE,11/06/2024,91,FALSE,303440,HIT ME HARD AND SOFT,17/05/2024,0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4
59NraMJsLaMCVtwXTSia8i,Prada,"cassö, RAYE, D-Block Europe",24,5,0,IE,11/06/2024,83,TRUE,132359,Prada,11/08/2023,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79E-06,0.113,0.422,141.904,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,25,0,-2,IE,11/06/2024,93,TRUE,274192,Not Like Us,04/05/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,26,0,0,IE,11/06/2024,91,FALSE,159245,DECIDE,16/09/2022,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,27,0,1,IE,11/06/2024,85,TRUE,218004,THE TORTURED POETS DEPARTMENT,18/04/2024,0.701,0.751,0,-8.39,1,0.0502,0.123,0,0.15,0.22,129.994,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,28,-4,1,IE,11/06/2024,89,FALSE,178426,Lover,23/08/2019,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,4
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",29,-1,-2,IE,11/06/2024,85,FALSE,227195,Zach Bryan,25/08/2023,0.429,0.453,0,-7.746,1,0.0459,0.554,2.00E-06,0.102,0.155,77.639,4
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,30,0,-5,IE,11/06/2024,88,FALSE,228639,eternal sunshine,08/03/2024,0.645,0.646,5,-8.334,1,0.0427,0.0615,3.04E-05,0.074,0.295,115.842,4
7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,31,0,1,IE,11/06/2024,80,FALSE,204280,Dream Your Life Away,08/09/2014,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,32,2,-1,IE,11/06/2024,87,FALSE,261466,HIT ME HARD AND SOFT,17/05/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
6me7F0aaZjwDo6RJ5MrfBD,Evergreen,Richy Mitch & The Coal Miners,33,0,-3,IE,11/06/2024,84,FALSE,87000,RMCM,17/05/2017,0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,3
331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,"David Guetta, OneRepublic",34,2,1,IE,11/06/2024,84,FALSE,149667,I Don't Wanna Wait,05/04/2024,0.681,0.714,1,-4.617,0,0.0309,0.0375,0,0.232,0.554,129.976,4
5MPi9e7z46wopyad10R6qx,Close To You,Gracie Abrams,35,-3,15,IE,11/06/2024,73,FALSE,225973,Close To You,07/06/2024,0.587,0.735,6,-7.947,1,0.0746,0.0312,6.42E-05,0.0826,0.305,121.936,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,36,-1,-3,IE,11/06/2024,83,FALSE,228013,Something in the Orange,22/04/2022,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3
7leW1Dmvs9A4oDh9i5Qwpz,These Words,"Badger, Natasha Bedingfield",37,3,-1,IE,11/06/2024,78,FALSE,136580,These Words,05/04/2024,0.595,0.989,5,-2.695,1,0.0736,0.017,0,0.321,0.223,129.989,4
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,38,1,0,IE,11/06/2024,82,FALSE,222973,Hot Fuss,01/01/2004,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,39,-2,-5,IE,11/06/2024,87,FALSE,167303,Harry's House,20/05/2022,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
2Zo1PcszsT9WQ0ANntJbID,Feather,Sabrina Carpenter,40,8,10,IE,11/06/2024,85,TRUE,185552,emails i can’t send fwd:,17/03/2023,0.791,0.694,6,-4.332,0,0.0335,0.0736,1.75E-06,0.0958,0.826,123.508,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,41,6,5,IE,11/06/2024,87,TRUE,131872,greedy,15/09/2023,0.749,0.729,6,-3.19,0,0.0321,0.261,0,0.113,0.816,111.004,1
3U5JVgI2x4rDyHGObzJfNf,Unwritten,Natasha Bedingfield,42,3,-1,IE,11/06/2024,84,FALSE,259333,Unwritten,30/08/2004,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,4
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,43,-5,0,IE,11/06/2024,81,FALSE,183306,,,0.491,0.583,7,-10.964,1,0.0376,0.185,0,0.406,0.908,150.566,4
7wLShogStyDeZvL0a6daN5,TEXAS HOLD 'EM,Beyoncé,44,-2,-7,IE,11/06/2024,77,TRUE,233456,COWBOY CARTER,29/03/2024,0.727,0.711,2,-6.549,1,0.078,0.582,0,0.158,0.375,110.012,4
4sNG6zQBmtq7M8aeeKJRMQ,Brazil,Declan McKenna,45,1,-5,IE,11/06/2024,78,FALSE,252306,What Do You Think About the Car?,21/07/2017,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27E-05,0.0898,0.665,121.079,4
5RKQ5NdjSh2QzD4MaunT91,Don't Stop Believin' (2022 Remaster),Journey,46,-5,-4,IE,11/06/2024,81,FALSE,249600,Escape (2022 Remaster),17/07/1981,0.505,0.754,4,-7.435,1,0.0366,0.132,0,0.204,0.51,119.204,4
2Dct3GykKZ58hpWRFfe2Qd,Heading South,Zach Bryan,47,3,3,IE,11/06/2024,81,TRUE,171692,Heading South,30/09/2019,0.68,0.246,4,-14.112,1,0.058,0.783,0,0.106,0.388,110.23,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,48,-4,-3,IE,11/06/2024,84,FALSE,208211,Strange Trails,06/04/2015,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
0LMwmV37RCmBO2so0szAFs,Whatever,"Kygo, Ava Max",49,1,-2,IE,11/06/2024,83,FALSE,178273,Whatever,19/01/2024,0.58,0.777,3,-5.69,1,0.0655,0.104,0,0.342,0.589,108.005,4
3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,The Script,50,-7,-11,IE,11/06/2024,75,FALSE,241373,The Script,14/07/2008,0.605,0.629,10,-5.051,1,0.0279,0.437,0,0.097,0.308,99.894,4
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,1,1,49,IE,10/06/2024,78,TRUE,186365,Please Please Please,06/06/2024,0.669,0.586,9,-6.073,1,0.054,0.274,0,0.104,0.579,107.071,4
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,2,-1,-1,IE,10/06/2024,95,TRUE,175459,Espresso,12/04/2024,0.701,0.76,0,-5.478,1,0.0285,0.107,6.54E-05,0.185,0.69,103.969,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,3,1,2,IE,10/06/2024,92,FALSE,210373,HIT ME HARD AND SOFT,17/05/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,Hozier,4,1,-2,IE,10/06/2024,86,FALSE,251424,Unreal Unearth: Unheard,22/03/2024,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,5,-2,-2,IE,10/06/2024,74,TRUE,171291,"Where I've Been, Isn't Where I'm Going",31/05/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4
2HYFX63wP3otVIvopRS99Z,Houdini,Eminem,6,0,0,IE,10/06/2024,89,TRUE,227239,Houdini,31/05/2024,0.936,0.887,9,-2.76,0,0.0683,0.0292,1.88E-06,0.0582,0.889,127.003,4
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",7,0,-3,IE,10/06/2024,92,TRUE,178205,I Had Some Help,10/05/2024,0.638,0.855,7,-4.86,1,0.0264,0.00757,0,0.245,0.731,127.986,4
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,8,0,-1,IE,10/06/2024,87,FALSE,172533,Stargazing,10/05/2024,0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
629DixmZGHc7ILtEntuiWE,LUNCH,Billie Eilish,9,0,-1,IE,10/06/2024,93,FALSE,179586,HIT ME HARD AND SOFT,17/05/2024,0.893,0.4,11,-7.981,0,0.0643,0.0452,0.0823,0.0632,0.945,124.987,4
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,10,0,1,IE,10/06/2024,88,TRUE,171782,What Happens Now?,16/02/2024,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37E-06,0.108,0.739,114.935,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,11,0,-2,IE,10/06/2024,87,FALSE,180304,Fireworks & Rollerblades,05/04/2024,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,12,0,-2,IE,10/06/2024,87,FALSE,182346,Stick Season,14/10/2022,0.664,0.5,9,-6.935,1,0.0651,0.799,0,0.0966,0.801,117.896,4
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,13,1,4,IE,10/06/2024,84,FALSE,194920,Pink Skies,24/05/2024,0.525,0.488,0,-6.909,1,0.038,0.191,5.14E-05,0.135,0.253,84.999,4
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,14,-1,-1,IE,10/06/2024,88,FALSE,148317,Belong Together,16/02/2024,0.646,0.668,2,-5.203,1,0.0282,0.491,0,0.212,0.64,90.969,4
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",15,0,-3,IE,10/06/2024,86,TRUE,140733,BAND4BAND (feat. Lil Baby),23/05/2024,0.882,0.764,11,-5.241,1,0.204,0.359,0,0.119,0.886,140.113,4
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,16,0,0,IE,10/06/2024,93,FALSE,142514,i like the way you kiss me,19/03/2024,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Michael Marcagi,17,0,-2,IE,10/06/2024,85,FALSE,159636,Scared To Start,12/01/2024,0.527,0.551,7,-11.258,1,0.0345,0.384,2.75E-06,0.403,0.443,148.035,4
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",18,0,0,IE,10/06/2024,90,FALSE,228965,THE TORTURED POETS DEPARTMENT,18/04/2024,0.504,0.386,11,-10.976,1,0.0308,0.502,1.53E-05,0.0961,0.281,192.004,4
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,19,3,31,IE,10/06/2024,72,FALSE,155151,MILLION DOLLAR BABY,26/04/2024,0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,20,1,3,IE,10/06/2024,88,FALSE,218423,"Good Luck, Babe!",05/04/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,21,-2,-2,IE,10/06/2024,88,FALSE,210688,I've Tried Everything But Therapy (Part 1),15/09/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.90E-05,0.104,0.242,159.92,3
51eSHglvG1RJXtL3qI5trr,Slow It Down,Benson Boone,22,-2,-2,IE,10/06/2024,86,FALSE,161831,Fireworks & Rollerblades,05/04/2024,0.432,0.583,8,-4.682,1,0.0687,0.174,0,0.0933,0.544,181.489,4
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,23,0,1,IE,10/06/2024,91,FALSE,303440,HIT ME HARD AND SOFT,17/05/2024,0.7,0.425,7,-12.531,1,0.0529,0.144,0.879,0.083,0.521,110.015,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,24,1,4,IE,10/06/2024,89,FALSE,178426,Lover,23/08/2019,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,4
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,25,1,-4,IE,10/06/2024,94,TRUE,274192,Not Like Us,04/05/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,26,2,3,IE,10/06/2024,91,FALSE,159245,DECIDE,16/09/2022,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,27,0,-1,IE,10/06/2024,85,TRUE,218004,THE TORTURED POETS DEPARTMENT,18/04/2024,0.701,0.751,0,-8.39,1,0.0502,0.123,0,0.15,0.22,129.994,4
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",28,2,-1,IE,10/06/2024,85,FALSE,227195,Zach Bryan,25/08/2023,0.429,0.453,0,-7.746,1,0.0459,0.554,2.00E-06,0.102,0.155,77.639,4
59NraMJsLaMCVtwXTSia8i,Prada,"cassö, RAYE, D-Block Europe",29,-5,-7,IE,10/06/2024,84,TRUE,132359,Prada,11/08/2023,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79E-06,0.113,0.422,141.904,4
